type,src,question,prompt,response,id,target,participant,response_num,rating_std
uses,dod20,What is a surprising use for a FORK?,fork,use one as a holder and insert thin items between the tines,dod20_fork-15b856,3.3,dod2028,3.0,0.957427107756338
uses,dod20,What is a surprising use for a FORK?,fork,use as a shovel for ga,dod20_fork-349308,2.3,dod2028,4.0,1.1547005383792517
uses,dod20,What is a surprising use for PANTS?,pants,"cut the legs shorter, sew them shut and fold to make into a bag",dod20_pants-f5ff32,3.5,dod2028,1.0,0.5773502691896257
uses,dod20,What is a surprising use for PANTS?,pants,cut the pants into squares and sew into a small blanket or pillow,dod20_pants-0ae24f,3.0,dod2028,2.0,0.816496580927726
uses,dod20,What is a surprising use for PANTS?,pants,cut into pieces and use as swiffer pads to clean your floors,dod20_pants-d6c005,3.0,dod2028,3.0,1.4142135623730951
uses,dod20,What is a surprising use for PANTS?,pants,cut into pieces and use as rags,dod20_pants-48d8e7,2.3,dod2028,4.0,0.5
uses,dod20,What is a surprising use for PANTS?,pants,cut the legs and make into a pair of shorts,dod20_pants-21c1e3,2.2,dod2028,5.0,0.5
uses,dod20,What is a surprising use for a ROPE?,rope,arrange in a unique shape and glue it on the wall for artwork,dod20_rope-8aa548,3.8,dod2028,1.0,0.957427107756338
uses,dod20,What is a surprising use for a ROPE?,rope,"weave pieces together into useful items like a bag, plant hanger, carrier",dod20_rope-eea55a,3.5,dod2028,2.0,0.5773502691896257
uses,dod20,What is a surprising use for a ROPE?,rope,use to secure your trunk lid down when carrying a large item and the lid wont shut,dod20_rope-19b03a,2.7,dod2028,3.0,0.5
uses,dod20,What is a surprising use for a SHOE?,shoe,use it to hide something inside of,dod20_shoe-baff51,3.0,dod2028,1.0,0.0
uses,dod20,What is a surprising use for a SHOE?,shoe,fill it with soil and grow a flower in it,dod20_shoe-2b43dd,3.2,dod2028,2.0,0.5
uses,dod20,What is a surprising use for a SHOE?,shoe,hang several on the wall and use them to store or display smaller items,dod20_shoe-782987,3.5,dod2028,3.0,0.5773502691896257
uses,dod20,What is a surprising use for a SHOVEL?,shovel,use it as a tool to dig a hole,dod20_shovel-8f6e11,1.0,dod2028,1.0,0.0
uses,dod20,What is a surprising use for a SHOVEL?,shovel,"remove the handle and paint the metal scoop with a design, hang up as outdoor art piece",dod20_shovel-27fe44,3.0,dod2028,2.0,0.816496580927726
uses,dod20,What is a surprising use for a SHOVEL?,shovel,use as a weapon,dod20_shovel-2b5c3b,3.0,dod2028,3.0,0.816496580927726
uses,dod20,What is a surprising use for a TABLE?,table,take the legs off and use the table top for a shelf,dod20_table-6ba1e1,4.0,dod2028,1.0,0.816496580927726
uses,dod20,What is a surprising use for a TABLE?,table,"cut the legs really short, put a cushion on the table top and use as a bench or chair",dod20_table-405912,3.8,dod2028,2.0,0.5
uses,dod20,What is a surprising use for a TABLE?,table,decorate the table top and use as art piece,dod20_table-a21165,3.0,dod2028,3.0,0.816496580927726
uses,dod20,What is a surprising use for a TABLE?,table,lay a sheet of glass on top and insert photos between the glass and table top,dod20_table-c10d2e,3.5,dod2028,4.0,1.0
uses,dod20,What is a surprising use for a TIRE?,tire,"run a heavy duty rope thru it, and hang it over a tree branch to have a tire swing",dod20_tire-5a09be,2.5,dod2028,1.0,0.5773502691896257
uses,dod20,What is a surprising use for a TIRE?,tire,"turn it on its side, fill the middle with sand for a sand box for the kids",dod20_tire-2550ca,3.7,dod2028,2.0,0.957427107756338
uses,dod20,What is a surprising use for a TIRE?,tire,use it as a weight and flip over and over for cross fit training tool,dod20_tire-783cbc,2.7,dod2028,3.0,0.5
uses,dod20,What is a surprising use for a TIRE?,tire,fill the center with soil and plant flowers or other organic material,dod20_tire-3939d6,3.5,dod2028,4.0,0.5773502691896257
uses,dod20,What is a surprising use for a BOOK?,book,for reading,dod20_book-fbd54d,1.2,dod2029,1.0,0.5
uses,dod20,What is a surprising use for a BOOK?,book,gaining knowledge,dod20_book-db3415,1.5,dod2029,2.0,0.5773502691896257
uses,dod20,What is a surprising use for a BOOK?,book,writing,dod20_book-490586,1.5,dod2029,3.0,0.5773502691896257
uses,dod20,What is a surprising use for a BOOK?,book,develop science knowledge,dod20_book-6a7b01,1.5,dod2029,4.0,0.5773502691896257
uses,dod20,What is a surprising use for a BOOK?,book,store data,dod20_book-425bd6,1.8,dod2029,5.0,0.957427107756338
uses,dod20,What is a surprising use for a BOTTLE?,bottle,used for store drinking water,dod20_bottle-25f040,1.0,dod2029,1.0,0.0
uses,dod20,What is a surprising use for a BOTTLE?,bottle,for storing drinking beverages,dod20_bottle-654f72,1.0,dod2029,2.0,0.0
uses,dod20,What is a surprising use for a BOTTLE?,bottle,for storing medicine,dod20_bottle-43eff1,1.8,dod2029,3.0,0.5
uses,dod20,What is a surprising use for a BRICK?,brick,used for building home,dod20_brick-7b1a40,1.0,dod2029,1.0,0.0
uses,dod20,What is a surprising use for a BRICK?,brick,used as weight,dod20_brick-821bc4,3.0,dod2029,2.0,1.1547005383792517
uses,dod20,What is a surprising use for a BRICK?,brick,used for building walls,dod20_brick-3cb299,1.0,dod2029,3.0,0.0
uses,dod20,What is a surprising use for a BRICK?,brick,used in garden lane,dod20_brick-70ad48,2.0,dod2029,4.0,0.816496580927726
uses,dod20,What is a surprising use for a FORK?,fork,used in kitchen,dod20_fork-11214b,1.0,dod2029,1.0,0.0
uses,dod20,What is a surprising use for a FORK?,fork,used for eating,dod20_fork-2b1986,1.0,dod2029,2.0,0.0
uses,dod20,What is a surprising use for PANTS?,pants,pants are used for wearing,dod20_pants-74aa4e,1.0,dod2029,1.0,0.0
uses,dod20,What is a surprising use for PANTS?,pants,protects our body from heat and cold,dod20_pants-1d965a,1.2,dod2029,2.0,0.5
uses,dod20,What is a surprising use for PANTS?,pants,fashionable,dod20_pants-1d571f,1.3,dod2029,3.0,0.5
uses,dod20,What is a surprising use for a ROPE?,rope,used for construction,dod20_rope-8b0ce0,2.3,dod2029,1.0,0.5
uses,dod20,What is a surprising use for a ROPE?,rope,for hill climbing,dod20_rope-3238ee,2.0,dod2029,2.0,0.816496580927726
uses,dod20,What is a surprising use for a ROPE?,rope,climbing rocks,dod20_rope-e33a88,2.3,dod2029,3.0,1.2583057392117916
uses,dod20,What is a surprising use for a ROPE?,rope,used in ships,dod20_rope-4678b6,1.8,dod2029,4.0,0.957427107756338
uses,dod20,What is a surprising use for a SHOE?,shoe,used as foot wear,dod20_shoe-bcbf3f,1.0,dod2029,1.0,0.0
uses,dod20,What is a surprising use for a SHOE?,shoe,for jogging,dod20_shoe-2d116b,1.0,dod2029,2.0,0.0
uses,dod20,What is a surprising use for a SHOE?,shoe,used in sports,dod20_shoe-1c418e,1.5,dod2029,3.0,0.5773502691896257
uses,dod20,What is a surprising use for a SHOVEL?,shovel,used in construction,dod20_shovel-aba8be,1.3,dod2029,1.0,0.5
uses,dod20,What is a surprising use for a SHOVEL?,shovel,used in agriculture,dod20_shovel-b994c0,1.2,dod2029,2.0,0.5
uses,dod20,What is a surprising use for a SHOVEL?,shovel,for digging soil,dod20_shovel-244f64,1.0,dod2029,3.0,0.0
uses,dod20,What is a surprising use for a TABLE?,table,used for writing,dod20_table-5ae0ef,1.5,dod2029,1.0,0.5773502691896257
uses,dod20,What is a surprising use for a TABLE?,table,used for arranging books,dod20_table-87e4dc,2.2,dod2029,2.0,0.957427107756338
uses,dod20,What is a surprising use for a TABLE?,table,used for reading,dod20_table-ce5a52,1.5,dod2029,3.0,0.5773502691896257
uses,dod20,What is a surprising use for a TABLE?,table,used in kitchen,dod20_table-11214b,1.2,dod2029,4.0,0.5
uses,dod20,What is a surprising use for a TABLE?,table,used for keeping tools,dod20_table-4c8a83,1.5,dod2029,5.0,0.5773502691896257
uses,dod20,What is a surprising use for a TIRE?,tire,used in bikes,dod20_tire-09d25c,1.0,dod2029,1.0,0.0
uses,dod20,What is a surprising use for a TIRE?,tire,used in cars,dod20_tire-a4c502,1.0,dod2029,2.0,0.0
uses,dod20,What is a surprising use for a TIRE?,tire,used in trucks,dod20_tire-0ef0b2,1.0,dod2029,3.0,0.0
uses,dod20,What is a surprising use for a TIRE?,tire,used in buses,dod20_tire-1d2c8e,1.0,dod2029,4.0,0.0
uses,dod20,What is a surprising use for a BOOK?,book,as a weapon,dod20_book-f14c4b,4.0,dod203,1.0,0.816496580927726
uses,dod20,What is a surprising use for a BOOK?,book,as a fly swatter,dod20_book-eaff98,2.8,dod203,2.0,0.957427107756338
uses,dod20,What is a surprising use for a BOOK?,book,to balance a table,dod20_book-77eadf,2.8,dod203,3.0,0.5
uses,dod20,What is a surprising use for a BOOK?,book,as a coaster,dod20_book-561264,3.5,dod203,4.0,0.5773502691896257
uses,dod20,What is a surprising use for a BOOK?,book,as a weight,dod20_book-5607bd,2.2,dod203,5.0,0.5
uses,dod20,What is a surprising use for a BOOK?,book,as a dough kneader,dod20_book-bf431c,4.3,dod203,6.0,0.957427107756338
uses,dod20,What is a surprising use for a BOOK?,book,to make steps,dod20_book-505151,3.5,dod203,7.0,1.2909944487358056
uses,dod20,What is a surprising use for a BOTTLE?,bottle,weapon,dod20_bottle-2cea33,3.2,dod203,3.0,0.5
uses,dod20,What is a surprising use for a BRICK?,brick,weapon,dod20_brick-2cea33,3.2,dod203,1.0,0.5
uses,dod20,What is a surprising use for a BRICK?,brick,yard decoration,dod20_brick-b11b73,2.2,dod203,2.0,0.5
uses,dod20,What is a surprising use for a BRICK?,brick,weight,dod20_brick-cea133,2.2,dod203,3.0,0.5
uses,dod20,What is a surprising use for a BRICK?,brick,fish tank decoration,dod20_brick-f87c38,4.0,dod203,4.0,0.816496580927726
uses,dod20,What is a surprising use for a FORK?,fork,a weapon,dod20_fork-91fd3e,2.7,dod203,1.0,0.5
uses,dod20,What is a surprising use for a FORK?,fork,small shovel,dod20_fork-5abbb7,2.8,dod203,2.0,1.2583057392117916
uses,dod20,What is a surprising use for a FORK?,fork,ice pick,dod20_fork-585d06,2.7,dod203,3.0,0.957427107756338
uses,dod20,What is a surprising use for a FORK?,fork,back scratcher,dod20_fork-dbc3f1,2.5,dod203,4.0,0.5773502691896257
uses,dod20,What is a surprising use for a FORK?,fork,drum stan,dod20_fork-c646d9,2.5,dod203,5.0,2.1213203435596424
uses,dod20,What is a surprising use for a FORK?,fork,antenna,dod20_fork-3f1a4b,4.5,dod203,6.0,0.5773502691896257
uses,dod20,What is a surprising use for PANTS?,pants,make scarecrow outfit,dod20_pants-ece797,2.2,dod203,1.0,0.957427107756338
uses,dod20,What is a surprising use for PANTS?,pants,a mop,dod20_pants-298b3c,2.2,dod203,2.0,0.5
uses,dod20,What is a surprising use for PANTS?,pants,a flag,dod20_pants-b0fdc2,4.0,dod203,3.0,0.0
uses,dod20,What is a surprising use for PANTS?,pants,stockings,dod20_pants-7b3d21,2.0,dod203,4.0,1.4142135623730951
uses,dod20,What is a surprising use for PANTS?,pants,costume,dod20_pants-b7543a,2.0,dod203,5.0,0.816496580927726
uses,dod20,What is a surprising use for a ROPE?,rope,to play jump rope,dod20_rope-0c9aff,1.7,dod203,1.0,0.5
uses,dod20,What is a surprising use for a ROPE?,rope,as a weapon,dod20_rope-f14c4b,2.7,dod203,2.0,0.5
uses,dod20,What is a surprising use for a ROPE?,rope,to make a close hanging line,dod20_rope-4459d1,2.3,dod203,3.0,0.5
uses,dod20,What is a surprising use for a ROPE?,rope,to whip someone,dod20_rope-7d1e3c,2.5,dod203,4.0,0.5773502691896257
uses,dod20,What is a surprising use for a SHOE?,shoe,weapon,dod20_shoe-2cea33,3.2,dod203,1.0,0.5
uses,dod20,What is a surprising use for a SHOE?,shoe,decoration,dod20_shoe-3808dd,2.5,dod203,2.0,0.5773502691896257
uses,dod20,What is a surprising use for a SHOE?,shoe,roach stomper,dod20_shoe-d7afff,2.8,dod203,3.0,0.5
uses,dod20,What is a surprising use for a SHOVEL?,shovel,weapon,dod20_shovel-2cea33,3.0,dod203,1.0,0.816496580927726
uses,dod20,What is a surprising use for a SHOVEL?,shovel,ice pick,dod20_shovel-585d06,3.0,dod203,2.0,0.816496580927726
uses,dod20,What is a surprising use for a SHOVEL?,shovel,lever,dod20_shovel-d4eac9,2.5,dod203,3.0,0.5773502691896257
uses,dod20,What is a surprising use for a SHOVEL?,shovel,broom,dod20_shovel-ff61dd,3.0,dod203,4.0,0.816496580927726
uses,dod20,What is a surprising use for a SHOVEL?,shovel,hatchet,dod20_shovel-30cc45,2.2,dod203,5.0,0.957427107756338
uses,dod20,What is a surprising use for a TABLE?,table,a stool,dod20_table-d99bc6,2.0,dod203,1.0,0.816496580927726
uses,dod20,What is a surprising use for a TABLE?,table,ladder,dod20_table-544320,3.0,dod203,2.0,0.816496580927726
uses,dod20,What is a surprising use for a TABLE?,table,decoration,dod20_table-3808dd,2.5,dod203,3.0,0.5773502691896257
uses,dod20,What is a surprising use for a TABLE?,table,wheel,dod20_table-6b8102,4.0,dod203,4.0,0.816496580927726
uses,dod20,What is a surprising use for a TIRE?,tire,yard decor,dod20_tire-0edade,3.3,dod203,1.0,0.5
uses,dod20,What is a surprising use for a TIRE?,tire,swing,dod20_tire-af6eab,2.3,dod203,2.0,0.5
uses,dod20,What is a surprising use for a TIRE?,tire,weapon,dod20_tire-2cea33,3.5,dod203,3.0,0.5773502691896257
uses,dod20,What is a surprising use for a TIRE?,tire,table,dod20_tire-5cfa24,4.0,dod203,4.0,0.816496580927726
uses,dod20,What is a surprising use for a TIRE?,tire,float,dod20_tire-70fb10,3.5,dod203,5.0,0.5773502691896257
uses,dod20,What is a surprising use for a BOOK?,book,read,dod20_book-93888b,1.3,dod2030,1.0,0.5
uses,dod20,What is a surprising use for a BOTTLE?,bottle,drink from it,dod20_bottle-2c8665,1.0,dod2030,1.0,0.0
uses,dod20,What is a surprising use for a BRICK?,brick,throw it at a window,dod20_brick-719f29,2.5,dod2030,1.0,0.5773502691896257
uses,dod20,What is a surprising use for a BRICK?,brick,build a house,dod20_brick-800e1e,1.2,dod2030,2.0,0.5
uses,dod20,What is a surprising use for a FORK?,fork,eat with,dod20_fork-2df53d,1.0,dod2030,1.0,0.0
uses,dod20,What is a surprising use for a FORK?,fork,stab food with,dod20_fork-947cee,1.5,dod2030,2.0,0.5773502691896257
uses,dod20,What is a surprising use for a FORK?,fork,rake a garden with,dod20_fork-7d10fd,2.8,dod2030,3.0,1.2583057392117916
uses,dod20,What is a surprising use for PANTS?,pants,wear them,dod20_pants-43ce29,1.0,dod2030,1.0,0.0
uses,dod20,What is a surprising use for PANTS?,pants,take them off,dod20_pants-7fa37f,1.2,dod2030,2.0,0.5
uses,dod20,What is a surprising use for PANTS?,pants,take them off,dod20_pants-7fa37f,1.2,dod2030,2.0,0.5
uses,dod20,What is a surprising use for PANTS?,pants,take them off,dod20_pants-7fa37f,1.3,dod2030,2.0,0.5
uses,dod20,What is a surprising use for PANTS?,pants,take them off,dod20_pants-7fa37f,1.2,dod2030,2.0,0.5
uses,dod20,What is a surprising use for PANTS?,pants,put your phone in them,dod20_pants-351716,1.2,dod2030,3.0,0.5
uses,dod20,What is a surprising use for a ROPE?,rope,tie,dod20_rope-71a820,2.3,dod2030,1.0,0.5
uses,dod20,What is a surprising use for a ROPE?,rope,rope a calf,dod20_rope-14d503,1.7,dod2030,2.0,0.957427107756338
uses,dod20,What is a surprising use for a ROPE?,rope,hang a bench,dod20_rope-f7ab49,2.8,dod2030,3.0,1.5
uses,dod20,What is a surprising use for a ROPE?,rope,tow a vehicle,dod20_rope-81ce61,2.5,dod2030,4.0,0.5773502691896257
uses,dod20,What is a surprising use for a SHOE?,shoe,wear it,dod20_shoe-844557,1.0,dod2030,1.0,0.0
uses,dod20,What is a surprising use for a SHOVEL?,shovel,dig,dod20_shovel-98d4bf,1.0,dod2030,1.0,0.0
uses,dod20,What is a surprising use for a TABLE?,table,sit at it to eat,dod20_table-929f0b,1.0,dod2030,1.0,0.0
uses,dod20,What is a surprising use for a TABLE?,table,fold clothes on it,dod20_table-e68ac1,2.0,dod2030,2.0,0.816496580927726
uses,dod20,What is a surprising use for a TABLE?,table,play cards at it,dod20_table-562cfb,1.7,dod2030,3.0,0.5
uses,dod20,What is a surprising use for a TABLE?,table,decorate it,dod20_table-1d327f,2.5,dod2030,4.0,0.5773502691896257
uses,dod20,What is a surprising use for a TABLE?,table,have a meeting at it,dod20_table-5c8c41,1.0,dod2030,5.0,0.0
uses,dod20,What is a surprising use for a TIRE?,tire,put on a vehicle to drive,dod20_tire-aa3d3f,1.0,dod2030,1.0,0.0
uses,dod20,What is a surprising use for a TIRE?,tire,use as a swing,dod20_tire-668065,2.3,dod2030,2.0,0.5
uses,dod20,What is a surprising use for a BOOK?,book,paperweight,dod20_book-78569d,2.8,dod2031,1.0,0.5
uses,dod20,What is a surprising use for a BOOK?,book,light a fire,dod20_book-c6a81a,2.5,dod2031,5.0,0.5773502691896257
uses,dod20,What is a surprising use for a BOOK?,book,napkin,dod20_book-c39a90,3.3,dod2031,9.0,0.957427107756338
uses,dod20,What is a surprising use for a BOOK?,book,toilet paper,dod20_book-582cda,4.0,dod2031,13.0,0.816496580927726
uses,dod20,What is a surprising use for a BOOK?,book,paper mache,dod20_book-2cd15b,2.7,dod2031,17.0,0.957427107756338
uses,dod20,What is a surprising use for a BOOK?,book,cat toys,dod20_book-e0ef91,3.5,dod2031,21.0,0.5773502691896257
uses,dod20,What is a surprising use for a BOOK?,book,wrapping paper,dod20_book-6487cb,3.2,dod2031,25.0,0.957427107756338
uses,dod20,What is a surprising use for a BOOK?,book,use as a level to support an uneven table or chair,dod20_book-393d8c,2.8,dod2031,29.0,0.5
uses,dod20,What is a surprising use for a BOOK?,book,cover a mouse hole,dod20_book-4286ab,4.3,dod2031,33.0,0.5
uses,dod20,What is a surprising use for a BOTTLE?,bottle,weapon,dod20_bottle-ce42f7,3.3,dod2031,1.0,0.5
uses,dod20,What is a surprising use for a BOTTLE?,bottle,flower vase,dod20_bottle-22a05a,2.5,dod2031,5.0,0.5773502691896257
uses,dod20,What is a surprising use for a BOTTLE?,bottle,candle holder,dod20_bottle-096a7f,3.5,dod2031,9.0,0.5773502691896257
uses,dod20,What is a surprising use for a BOTTLE?,bottle,magnifying light to start a fire,dod20_bottle-236caa,3.7,dod2031,13.0,0.957427107756338
uses,dod20,What is a surprising use for a BOTTLE?,bottle,cutting with the broken shards,dod20_bottle-9c214c,3.0,dod2031,17.0,0.816496580927726
uses,dod20,What is a surprising use for a BOTTLE?,bottle,rolling pin,dod20_bottle-0823ae,3.3,dod2031,21.0,0.5
uses,dod20,What is a surprising use for a BOTTLE?,bottle,use as a hammer to smash nuts,dod20_bottle-2cbaeb,3.8,dod2031,25.0,0.5
uses,dod20,What is a surprising use for a BRICK?,brick,weapon,dod20_brick-ce42f7,3.3,dod2031,1.0,0.5
uses,dod20,What is a surprising use for a BRICK?,brick,weight,dod20_brick-923a94,2.3,dod2031,5.0,0.5
uses,dod20,What is a surprising use for a BRICK?,brick,wedge,dod20_brick-9346a5,2.3,dod2031,9.0,0.5
uses,dod20,What is a surprising use for a FORK?,fork,shank,dod20_fork-416b70,2.8,dod2031,1.0,0.5
uses,dod20,What is a surprising use for a FORK?,fork,nail,dod20_fork-e271af,3.5,dod2031,5.0,0.5773502691896257
uses,dod20,What is a surprising use for a FORK?,fork,shovel,dod20_fork-679e8e,2.8,dod2031,9.0,1.2583057392117916
uses,dod20,What is a surprising use for a FORK?,fork,musical instrument,dod20_fork-4d1ec4,3.5,dod2031,13.0,1.0
uses,dod20,What is a surprising use for a FORK?,fork,stake for a tent,dod20_fork-28fdd7,4.5,dod2031,17.0,0.5773502691896257
